he_price_eur_kg,valve_failure_rate,mttr_hours,leak_rate_mbar_l_s,leak_class_idx,material_uhmwpe,valve_count,he_loss_kg_yr,he_loss_cost_eur,maint_cost_eur,total_cost_eur
215.0130261855596,0.019057551299672622,1.368253522081128,1e-05,4,0,411,0.3902420184627861,83.90711733444466,41306.67909158239,41390.58620891683
166.4960137158179,0.044517824303158204,3.3961770618015112,1e-06,3,1,421,0.039973695808475165,6.655461005599814,134553.25904247482,134559.91450348042
180.8124796578447,0.00923363521995994,3.5848377315817452,1e-08,1,0,392,0.0003722016331810514,0.06729870022816543,20693.050011717565,20693.117310417794
131.66970895981032,0.018999210233345745,1.435765781921046,1e-07,2,1,426,0.004044844278957344,0.5325834689980673,54932.934173929454,54933.466757398455
129.21540064243194,0.008610143110370207,4.091780337150595,1e-09,0,0,398,3.7789859695423086e-05,0.0048830318607653855,19938.55760625032,19938.56248928218
195.4877689520415,0.016897712992240393,2.3358331030176585,1e-05,4,0,486,0.4614540656275281,90.20862576337441,44897.94964375764,44988.15826952101
168.00723137366495,0.017223254543078523,5.533590672363523,1e-09,0,1,370,3.513127660127272e-05,0.0059023085164022476,48474.60378696568,48474.6096892742
180.3291069118742,0.026759040209865106,3.5369136380662516,1e-08,1,0,490,0.0004652520414763142,0.08389848512834998,74834.80111163335,74834.88501011848
212.01740151191194,0.01640266768625663,10.663661114164478,1e-05,4,1,381,0.36175719959688935,76.69882143675856,53949.53823059122,54026.23705202798
190.30780091920602,0.01846944319955073,3.5190991469702433,1e-09,0,0,448,4.253732950640589e-05,0.00809518563533976,47195.17660904009,47195.18470422573
178.7354357517184,0.016557456300222245,4.960417915231289,1e-07,2,0,434,0.004120803795933069,0.7365336621134323,43058.729339928315,43059.46587359043
179.50221526913418,0.008791586047542328,3.5957716298974542,1e-07,2,1,382,0.003627066935590858,0.651066549867989,24244.705882882405,24245.356949432273
148.58043795527092,0.01478318102565514,1.7765268793780302,1e-08,1,0,427,0.00040543392185793094,0.060239549671574466,33804.92764581259,33804.98788536226
121.32470643837723,0.01694450627932946,3.6108307067683545,1e-08,1,0,395,0.000375050115067641,0.04550284511026115,38298.915644845816,38298.96114769093
163.78498908458735,0.020590607067251077,5.829907194969693,1e-06,3,0,418,0.03968884761981619,6.500437474191446,53069.823815612195,53076.324253086386
